generated_rule_id,rule_order,task,antecedent_types,antecedent_ids,antecedent_names,consequent_type,consequent_id,consequent_name,rule_text,recommended_usage,knowledge_status,llm_rule_confidence,medical_plausibility_score,statistical_strength_score,specificity_score,pseudo_correlation_risk,overactivation_risk,suggested_weight_scale,supporting_evidence_ids,supporting_statistics_summary,medical_rationale,statistical_rationale,conditions_or_limitations,need_human_review,audit_keep,audit_score,medical_consistency_score,statistical_sanity_score,specificity_audit_score,pseudo_correlation_risk_audit,overactivation_risk_audit,recommended_usage_final,knowledge_status_audit,final_weight_adjustment,final_rule_confidence,need_human_review_final,audit_reason,keep,statistical_ratability,statistical_ratiance,medical_ratability,supporting_evidence_summary
rule_syndrome_treatment_020,first_order,treatment,['syndrome'],[139],['Shu Shi Gan Mou Zheng '],treatment,119.0,Qu Shu,"Ruo Huan Zhe Zheng Xing Wei Shu Shi Gan Mou Zheng,Ze Zhi Ze Ying Qu Shu",hard_constraint,documented,0.92,5,5,5,very_low,very_low,0.92,['first_order_syndrome_treatment_139_119'],"confidence=1.0, PMI=7.12, lift=1234.67, jaccard=1.0, cooccur=61Ci","Shu Shi Gan Mou Zheng Wei Xia Ji Chang Jian Zheng Xing,Qu Shu (Qing Shu Hua Shi)Wei Biao Zhun Zhi Fa","Wan Quan Gong Xian Qie Yang Ben Liang Chong Zu,Tong Ji Zheng Ju Chong Fen","Xu Pei He Hua Shi Fa,Duo Jian Yu Xia Ji",False,True,4.0,4,4,3,low,medium,soft_prior,documented,0.86,0.72,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Hua Tan Gua Yong Fan Wei Yan,Te Yi Xing Lue Di",True,,,,
rule_syndrome_treatment_001,first_order,treatment,['syndrome'],[132],['Da Chang Jin Yu Zheng '],treatment,118.0,Tong Bian,"Ruo Huan Zhe Bian Zheng Wei Da Chang Jin Yu Zheng,Ze Zhi Ze Ying Bao Han Tong Bian",hard_constraint,documented,0.95,5,5,5,very_low,very_low,0.95,['first_order_syndrome_treatment_132_118'],"confidence=1.0, PMI=7.10, lift=1214.76, cooccur=61Ci, jaccard=0.98","Da Chang Jin Yu Zheng De He Xin Bing Ji Shi Jin Ye Bu Zu Dao Zhi Da Chang Chuan Dao Shi Si,Tong Bian Shi Zhi Jie Dui Ying De Zhi Fa,Fu He Zhong Yi Bian Zheng Lun Zhi Yuan Ze","Wan Mei De Tong Ji Guan Lian (confidence=1.0),Ji Gao De liftHe PMIZhi,Qie Gong Xian Pin Ci Chong Zu,Zheng Ju Qiang Du Ji Gao",Xu Que Ren Wu Qi Ta Jin Ji Zheng,False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.95,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_002,first_order,treatment,['syndrome'],[190],['Feng Yang Nei Dong Zheng '],treatment,117.0,Xi Feng,"Ruo Huan Zhe Bian Zheng Wei Feng Yang Nei Dong Zheng,Ze Zhi Ze Ying Bao Han Xi Feng",hard_constraint,documented,0.95,5,5,5,very_low,very_low,0.95,['first_order_syndrome_treatment_190_117'],"confidence=1.0, PMI=7.09, lift=1195.48, cooccur=25Ci","Feng Yang Nei Dong Zheng De Bing Ji Shi Gan Yang Hua Feng Huo Re Ji Sheng Feng,Xi Feng Shi Zhen Dui Bing Ji De Zhi Jie Zhi Fa,Yi Li Ming Que","Wan Mei De Tong Ji Guan Lian,Ji Gao De liftHe PMIZhi,Sui Ran Yang Ben Liang Jiao Xiao Dan Guan Lian Xing Ji Qiang","Xu Qu Fen Feng Yang Nei Dong De Ju Ti Lei Xing (Gan Yang Hua Feng, Re Ji Sheng Feng Deng)Yi Xuan Ze Ju Ti Fang Yao",False,True,4.0,4,4,4,very_low,low,soft_prior,documented,0.88,0.75,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Bu Yi Fa Gua Yong Fan Wei Jiao Yan,Te Yi Xing Lue Di",True,,,,
rule_syndrome_treatment_003,first_order,treatment,['syndrome'],[250],['Tan Re Dong Feng Zheng '],treatment,117.0,Xi Feng,"Ruo Huan Zhe Bian Zheng Wei Tan Re Dong Feng Zheng,Ze Zhi Ze Ying Bao Han Xi Feng",hard_constraint,documented,0.92,5,4,5,very_low,low,0.9,['first_order_syndrome_treatment_250_117'],"confidence=1.0, PMI=7.09, lift=1195.48, cooccur=7Ci","Tan Re Dong Feng Zheng Shi Tan Re Nei Sheng Dao Zhi Gan Feng Nei Dong,Xi Feng Shi He Xin Zhi Fa,Dan Tong Chang Xu Pei He Qing Re Hua Tan","Tong Ji Guan Lian Wan Mei Dan Yang Ben Liang Hen Xiao (7Ci),Xu Jin Shen Dui Dai","Zhi Liao Shi Xu Tong Shi Qing Re Hua Tan,Dan Chun Xi Feng Bu Zu",False,True,4.0,4,4,4,low,low,soft_prior,documented,0.75,0.68,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Qu Feng Xu Pei He San Han Chu Shi,Bu Yi Dan Du Qiang Diao",True,,,,
rule_syndrome_treatment_004,first_order,treatment,['syndrome'],[133],['Gan Wei Yu Re Zheng '],treatment,127.0,Xie Gan,"Ruo Huan Zhe Bian Zheng Wei Gan Wei Yu Re Zheng,Ze Zhi Ze Ying Bao Han Xie Gan",soft_prior,documented,0.85,5,5,4,low,low,0.8,['first_order_syndrome_treatment_133_127'],"confidence(source_to_target)=0.72, confidence(target_to_source)=1.0, PMI=7.06, lift=1158.69, cooccur=47Ci","Gan Wei Yu Re Zheng De Bing Ji She Ji Gan Yu Hua Re,Xie Gan Shi Zhong Yao Zhi Fa,Dan Tong Chang Xu Pei He Qing Wei Re, He Wei","Shuang Xiang Zhi Xin Du Du Hen Gao,Tong Ji Zheng Ju Chong Fen,Dan source_to_targetWei 0.72Shuo Ming Gan Wei Yu Re Zheng Huan Ke Neng Yong Qi Ta Zhi Fa","Xu Pei He Qing Wei Re, He Wei Jiang Ni Deng Zhi Fa,Bu Yi Dan Yong",False,True,4.0,5,4,4,low,low,soft_prior,documented,0.72,0.76,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_005,first_order,treatment,['syndrome'],[212],['Shen Qi Bu Zu Zheng '],treatment,116.0,Shen Qi,"Ruo Huan Zhe Bian Zheng Wei Shen Qi Bu Zu Zheng,Ze Zhi Ze Ying Bao Han Bu Shen Qi",hard_constraint,documented,0.93,5,4,5,very_low,very_low,0.9,['first_order_syndrome_treatment_212_116'],"confidence=1.0, PMI=7.06, lift=1158.69, cooccur=15Ci","Shen Qi Bu Zu Zheng Zhi Jie Dui Ying Bu Shen Qi Zhi Fa,Zheng Zhi Xiang Fu,Yi Li Ming Que","Wan Mei De Tong Ji Guan Lian,Yang Ben Liang Gua Zhong,Zheng Ju Ke Kao",Xu Gen Ju Shen Qi Bu Zu De Ju Ti Biao Xian Xuan Ze Bu Shen Qi De Ju Ti Fang Yao,False,True,3.0,5,3,3,low,medium,soft_prior,documented,0.62,0.68,False,"Gui Ze He Li,Dan Tong Ji Zheng Ju Xiang Dui Jiao Ruo,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_006,first_order,treatment,['syndrome'],[186],['Gan Feng Nei Dong Zheng '],treatment,117.0,Xi Feng,"Ruo Huan Zhe Bian Zheng Wei Gan Feng Nei Dong Zheng,Ze Zhi Ze Ying Bao Han Xi Feng",hard_constraint,documented,0.94,5,5,5,very_low,very_low,0.92,['first_order_syndrome_treatment_186_117'],"confidence=0.96, PMI=7.04, lift=1145.66, cooccur=23Ci","Gan Feng Nei Dong Zheng De He Xin Bing Ji Shi Gan Feng Nei Dong,Xi Feng Shi Zhi Jie Dui Ying De Zhi Fa,Zheng Zhi Gao Du Xiang Fu","Ji Gao De Tong Ji Guan Lian (0.96),Tong Ji Zhi Biao You Xiu,Zheng Ju Chong Fen","Xu Gen Ju Gan Feng Nei Dong De Bu Tong Lei Xing (Gan Yang Hua Feng, Re Ji Sheng Feng, Yin Xu Feng Dong, Xie Xu Sheng Feng)Xuan Ze Ju Ti Fang Yao",False,True,5.0,5,4,4,very_low,low,hard_prior,documented,0.85,0.88,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi,Gua He Ying Yue Shu",True,,,,
rule_syndrome_treatment_007,first_order,treatment,['syndrome'],[119],['Bang Guang Shi Re Zheng '],treatment,114.0,Tong Lin,"Ruo Huan Zhe Bian Zheng Wei Bang Guang Shi Re Zheng,Ze Zhi Ze Ying Bao Han Tong Lin",hard_constraint,documented,0.93,5,5,5,very_low,very_low,0.92,['first_order_syndrome_treatment_119_114'],"confidence=0.97, PMI=6.94, lift=1030.47, cooccur=68Ci, jaccard=0.93","Bang Guang Shi Re Zheng Chang Biao Xian Wei Lin Zheng,Tong Lin Shi Zhen Dui Shi Re Xia Zhu Bang Guang De Zhi Jie Zhi Fa,Yi Li Ming Que",,"Tong Chang Xu Pei He Qing Re Li Shi,Ju Ti Fang Yao Xu Gen Ju Shi Re Pian Zhong Xuan Ze",False,True,4.0,5,3,3,low,medium,hard_prior,documented,0.78,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen Dan Te Yi Xing Jiao Di,Yi Xue Luo Ji Qing Xi,Gua He Ying Yue Shu",True,"Shuang Xiang Zhi Xin Du Du Zai 0.96Yi Shang,jaccardXi Shu 0.93,Yang Ben Liang Chong Zu,Zheng Ju Fei Chang Qiang",,,
rule_syndrome_treatment_008,first_order,treatment,['syndrome'],[126],['Ying Wei Bu He Zheng '],treatment,108.0,Diao He,"Ruo Huan Zhe Bian Zheng Wei Ying Wei Bu He Zheng,Ze Zhi Ze Ying Bao Han Diao He Ying Wei",hard_constraint,documented,0.95,5,5,5,very_low,very_low,0.95,"['first_order_syndrome_treatment_126_108', 'first_order_syndrome_treatment_126_109']","confidence=1.0, PMI=6.81, lift=907.41, cooccur=75Ci, jaccard=0.90","Ying Wei Bu He Zheng De He Xin Bing Ji Shi Ying Wei Shi Diao,Diao He Ying Wei Shi Zhi Jie Dui Ying De Zhi Fa,Jing Dian Fang Ji Ru Gui Zhi Tang Ji Ti Xian Ci Zhi Ze","Wan Mei De Tong Ji Guan Lian,Yang Ben Liang Chong Zu,Qie You Liang Tiao Zheng Ju Zhi Chi (Diao He, Ying Wei),Zheng Ju Fei Chang Qiang","Xu Gen Ju Ying Wei Bu He De Ju Ti Biao Xian (Pian Han, Pian Re Deng)Xuan Ze Ju Ti Fang Yao",False,True,4.0,4,4,4,low,low,soft_prior,documented,0.68,0.72,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi,Dan Xu Jie He Ju Ti Bing Qing Shi Yong",True,,,,
rule_syndrome_treatment_009,first_order,treatment,['syndrome'],[113],['Xu Han Zheng '],treatment,149.0,Nuan Gong,"Ruo Huan Zhe Bian Zheng Wei Xu Han Zheng (Fu Ke),Ze Zhi Ze Ying Bao Han Nuan Gong",soft_prior,documented,0.75,4,4,3,medium,medium,0.65,['first_order_syndrome_treatment_113_149'],"confidence(source_to_target)=0.22, confidence(target_to_source)=1.0, PMI=6.78, lift=875.76, cooccur=19Ci","Xu Han Zheng Fan Wei Jiao Yan,Nuan Gong Shi Zhen Dui Bao Gong Xu Han De Te Ding Zhi Fa,Jin Gua Yong Yu Fu Ke Xu Han Zheng","target_to_sourceZhi Xin Du Wei 1.0Shuo Ming Nuan Gong Ji Hu Zhi Yong Yu Xu Han Zheng,Dan source_to_targetJin 0.22Shuo Ming Xu Han Zheng You Duo Chong Zhi Fa,Nuan Gong Zhi Shi Qi Zhong Zhi Yi","Jin Gua Yong Yu Fu Ke Bao Gong Xu Han Zheng,Bu Gua Yong Yu Qi Ta Zang Fu Xu Han Zheng;Xu Jie He Fu Ke Zheng Zhuang Que Ren",False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.92,0.92,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi,Te Yi Xing Gao",True,,,,
rule_syndrome_treatment_010,first_order,treatment,['syndrome'],[134],['Shen Qi Xu Zheng '],treatment,148.0,Gu Chong,"Ruo Huan Zhe Bian Zheng Wei Shen Qi Xu Zheng (Ban Chong Ren Shi Gu),Ze Zhi Ze Ke Bao Han Gu Chong",soft_prior,documented,0.72,4,4,3,medium,medium,0.6,['first_order_syndrome_treatment_134_148'],"confidence(source_to_target)=0.23, confidence(target_to_source)=0.75, PMI=6.75, lift=855.85, cooccur=15Ci","Shen Qi Xu Zheng Ke Dao Zhi Chong Ren Shi Gu,Dan Gu Chong Zhu Yao Yong Yu Shen Qi Xu Ban You Beng Lou, Dai Xia Deng Chong Ren Bu Gu Biao Xian De Qing Kuang","Tong Ji Guan Lian Jiao Qiang Dan source_to_targetZhi Xin Du Di (0.23),Shuo Ming Shen Qi Xu Zheng You Duo Chong Zhi Fa,Gu Chong Zhi Shi Te Ding Qing Kuang Xia De Xuan Ze","Jin Gua Yong Yu Shen Qi Xu Ban You Chong Ren Shi Gu Biao Xian (Ru Beng Lou, Hua Tai Deng)De Huan Zhe,Bu Gua Yong Yu Suo You Shen Qi Xu Zheng",False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.9,0.9,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi,Te Yi Xing Gao",True,,,,
rule_syndrome_treatment_011,first_order,treatment,['syndrome'],[167],['Bao Gong Xie Re Zheng '],treatment,107.0,Liang Xie,"Ruo Huan Zhe Bian Zheng Wei Bao Gong Xie Re Zheng,Ze Zhi Ze Ying Bao Han Liang Xie",hard_constraint,documented,0.9,5,5,5,very_low,low,0.88,['first_order_syndrome_treatment_167_107'],"confidence=1.0, PMI=6.71, lift=818.64, cooccur=39Ci","Bao Gong Xie Re Zheng De He Xin Bing Ji Shi Xie Fen You Re,Liang Xie Shi Zhi Jie Dui Ying De Zhi Fa,Yi Li Ming Que","Wan Mei De Tong Ji Guan Lian,Yang Ben Liang Gua Zhong,Zheng Ju Chong Fen","Tong Chang Xu Pei He Qing Re Zhi Xie,Ju Ti Fang Yao Xu Gen Ju Xie Re Cheng Du He Chu Xie Qing Kuang Xuan Ze",False,True,4.0,5,4,4,very_low,low,soft_prior,documented,0.88,0.88,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Yi Xue Luo Ji Qing Xi,Dan Te Yi Xing He Tong Ji Qiang Du Lue Di",True,,,,
rule_syndrome_treatment_012,first_order,treatment,['syndrome'],[155],['Pi Wei Ji Re Zheng '],treatment,106.0,Xie Huo,"Ruo Huan Zhe Bian Zheng Wei Pi Wei Ji Re Zheng,Ze Zhi Ze Ying Bao Han Xie Huo",hard_constraint,documented,0.9,5,5,5,very_low,low,0.88,['first_order_syndrome_treatment_155_106'],"confidence=1.0, PMI=6.69, lift=801.22, cooccur=47Ci","Pi Wei Ji Re Zheng De Bing Ji Shi Re Xie Yun Jie Pi Wei,Xie Huo Shi Zhen Dui Ji Re De Zhi Jie Zhi Fa","Wan Mei De Tong Ji Guan Lian,Yang Ben Liang Chong Zu,Zheng Ju Qiang","Xu Gen Ju Ji Re Cheng Du Xuan Ze Xie Huo Li Du,Tong Chang Pei He Qing Wei Re, Tong Fu Deng Zhi Fa",False,True,3.0,5,3,3,low,medium,soft_prior,documented,0.65,0.7,False,"Gui Ze He Li,Yi Xue Luo Ji Qing Xi,Dan Tong Ji Zheng Ju Jiao Ruo,Te Yi Xing Yi Ban",True,,,,
rule_syndrome_treatment_013,first_order,treatment,['syndrome'],[116],['Yang Xu Bi Qiao Shi Xu Zheng '],treatment,105.0,Tong Bi,"Ruo Huan Zhe Bian Zheng Wei Yang Xu Bi Qiao Shi Xu Zheng,Ze Zhi Ze Ying Bao Han Tong Bi",hard_constraint,documented,0.93,5,5,5,very_low,very_low,0.92,"['first_order_syndrome_treatment_116_105', 'first_order_syndrome_treatment_116_98']","Tong Bi: confidence=0.99, PMI=6.68, lift=792.79, cooccur=94Ci; Wen Yang: confidence=0.99, PMI=6.56, lift=703.04, cooccur=94Ci","Yang Xu Bi Qiao Shi Xu Zheng De Bing Ji Shi Yang Xu Dao Zhi Bi Qiao Shi Yu Wen Xu,Tong Bi Shi Zhi Jie Zhi Fa,Tong Chang Xu Pei He Wen Yang","Liang Tiao Zheng Ju Du Xian Shi Ji Gao De Tong Ji Guan Lian,Yang Ben Liang Chong Zu,Zheng Ju Fei Chang Qiang","Xu Pei He Wen Yang Zhi Fa,Dan Chun Tong Bi Bu Zu Yi Zhi Ben",False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.98,0.98,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi,Te Yi Xing Ji Gao",True,,,,
rule_syndrome_treatment_014,first_order,treatment,['syndrome'],[134],['Shen Qi Xu Zheng '],treatment,116.0,Shen Qi,"Ruo Huan Zhe Bian Zheng Wei Shen Qi Xu Zheng,Ze Zhi Ze Ying Bao Han Bu Shen Qi",hard_constraint,documented,0.85,5,5,4,low,low,0.8,['first_order_syndrome_treatment_134_116'],"confidence(source_to_target)=0.67, confidence(target_to_source)=0.68, PMI=6.65, lift=772.46, cooccur=44Ci","Shen Qi Xu Zheng Zhi Jie Dui Ying Bu Shen Qi Zhi Fa,Zheng Zhi Xiang Fu","Shuang Xiang Zhi Xin Du Du Zai 0.67Zuo You,Shuo Ming Guan Lian Jiao Qiang Dan Bu Shi Wei Yi Dui Ying,Shen Qi Xu Zheng Ke Neng Huan Xu Qi Ta Zhi Fa (Ru Gu Se Deng)","Xu Gen Ju Shen Qi Xu De Ju Ti Biao Xian (Ru Yi Niao, Hua Jing, Tai Dong Bu An Deng)Pei He Qi Ta Zhi Fa",False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.97,0.97,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi,Fu He Zhong Yi Bian Zheng Lun Zhi He Xin Yuan Ze",True,,,,
rule_syndrome_treatment_015,first_order,treatment,['syndrome'],[167],['Bao Gong Xie Re Zheng '],treatment,99.0,Zhi Xie,"Ruo Huan Zhe Bian Zheng Wei Bao Gong Xie Re Zheng (Ban Chu Xie),Ze Zhi Ze Ying Bao Han Zhi Xie",soft_prior,documented,0.82,5,5,4,low,low,0.78,['first_order_syndrome_treatment_167_99'],"confidence=1.0, PMI=6.57, lift=710.52, cooccur=39Ci","Bao Gong Xie Re Zheng Chang Ban You Chu Xie Zheng Zhuang (Ru Beng Lou, Yue Jing Guo Duo),Zhi Xie Shi Zhong Yao Zhi Fa,Dan Xu Pei He Liang Xie Qing Re","Wan Mei De Tong Ji Guan Lian,Yang Ben Liang Gua Zhong,Zheng Ju Chong Fen","Zhi Xie Xu Pei He Liang Xie Qing Re,Bu Yi Dan Yong Zhi Xie Yi Mian Liu Yu;Jin Gua Yong Yu Ban You Chu Xie Zheng Zhuang De Huan Zhe",False,True,4.0,5,4,4,low,low,soft_prior,documented,0.72,0.75,False,"Gui Ze He Li,Tong Ji Zheng Ju Jiao Qiang,Yi Xue Luo Ji Qing Xi,Fu He Zhong Yi Bian Zheng Lun Zhi Yuan Ze",True,,,,
rule_syndrome_treatment_016,first_order,treatment,['syndrome'],[176],['Han Shi Nei Qin Zheng '],treatment,96.0,Zhi Dai,"Ruo Huan Zhe Bian Zheng Wei Han Shi Nei Qin Zheng (Fu Ke),Ze Zhi Ze Ying Bao Han Zhi Dai",soft_prior,documented,0.8,4,5,4,low,medium,0.72,['first_order_syndrome_treatment_176_96'],"confidence=1.0, PMI=6.51, lift=672.46, cooccur=36Ci","Han Shi Nei Qin Zheng Zai Fu Ke Chang Biao Xian Wei Dai Xia Bing,Zhi Dai Shi Zhen Dui Zheng Zhuang De Zhi Fa,Dan Xu Pei He Wen Yang San Han, Qu Shi","Wan Mei De Tong Ji Guan Lian,Yang Ben Liang Gua Zhong,Dan Xu Zhu Yi Han Shi Nei Qin Zheng Bu Xian Yu Fu Ke","Jin Gua Yong Yu Han Shi Nei Qin Dao Zhi De Dai Xia Bing;Xu Pei He Wen Yang San Han, Qu Shi Zhi Fa,Bu Yi Dan Yong Zhi Dai",False,True,4.0,5,4,3,low,medium,soft_prior,documented,0.87,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Jiao Qiang,Yi Xue Luo Ji Qing Xi,Dan Te Yi Xing Jiao Di,Xu Zhu Yi Guo Ni He Feng Xian",True,,,,
rule_syndrome_treatment_017,first_order,treatment,['syndrome'],[142],['Pi Xu Jian Jia Zheng '],treatment,111.0,Shen Shi,"Ruo Huan Zhe Bian Zheng Wei Pi Xu Jian Jia Zheng (Jian Shi),Ze Zhi Ze Ke Bao Han Shen Shi",soft_prior,documented,0.78,4,5,3,medium,medium,0.68,['first_order_syndrome_treatment_142_111'],"confidence(source_to_target)=0.68, confidence(target_to_source)=0.55, PMI=6.50, lift=662.60, cooccur=42Ci","Pi Xu Jian Jia Zheng Fan Wei Jiao Yan,Shen Shi Zhu Yao Yong Yu Pi Xu Jian Shi De Qing Kuang,Xu Pei He Jian Pi","Tong Ji Guan Lian Jiao Qiang,Dan Zhi Xin Du Xian Shi Pi Xu Jian Jia Zheng You Duo Chong Zhi Fa,Shen Shi Zhi Shi Qi Zhong Zhi Yi","Jin Gua Yong Yu Pi Xu Jian Shi Xie De Huan Zhe;Xu Pei He Jian Pi Zhi Fa;Pi Xu Jian Jia Zheng Huan Ke Neng Jian Jia Han, Re, Qi Zhi Deng,Xu Ju Ti Bian Zheng",False,True,4.0,5,4,3,low,medium,soft_prior,documented,0.85,0.83,False,"Gui Ze He Li,Tong Ji Zheng Ju Jiao Qiang,Yi Xue Luo Ji Qing Xi,Dan Te Yi Xing Jiao Di,Xu Pei He Jian Pi Deng Zhi Fa",True,,,,
rule_syndrome_treatment_018,first_order,treatment,['syndrome'],[102],['Chong Ren Shi Diao Zheng '],treatment,103.0,Diao Li,"Ruo Huan Zhe Bian Zheng Wei Chong Ren Shi Diao Zheng,Ze Zhi Ze Ying Bao Han Diao Li Chong Ren",hard_constraint,documented,0.88,5,5,5,very_low,low,0.85,['first_order_syndrome_treatment_102_103'],"confidence(source_to_target)=0.83, confidence(target_to_source)=1.0, PMI=6.48, lift=654.91, cooccur=95Ci","Chong Ren Shi Diao Zheng De He Xin Bing Ji Shi Chong Ren Er Mai Gong Neng Shi Diao,Diao Li Chong Ren Shi Zhi Jie Dui Ying De Zhi Fa","Shuang Xiang Zhi Xin Du Du Hen Gao,Yang Ben Liang Chong Zu,Zheng Ju Qiang","Xu Gen Ju Chong Ren Shi Diao De Ju Ti Biao Xian (Yue Jing Bu Diao, Beng Lou, Bu Yun Deng)Xuan Ze Ju Ti Fang Yao",False,True,4.0,5,4,3,low,medium,soft_prior,documented,0.86,0.84,False,"Gui Ze He Li,Tong Ji Zheng Ju Jiao Qiang,Yi Xue Luo Ji Qing Xi,Dan Te Yi Xing Jiao Di,Xu Pei He He Wei Deng Zhi Fa",True,,,,
rule_syndrome_treatment_001,first_order,treatment,['syndrome'],[102],['Chong Ren Shi Diao Zheng '],treatment,104.0,Chong Ren,"Ruo Bian Zheng Wei Chong Ren Shi Diao Zheng,Ze Zhi Ze Ying Diao Li Chong Ren",hard_constraint,documented,0.95,5,5,5,very_low,very_low,0.95,['first_order_syndrome_treatment_102_104'],"confidence=0.826, lift=654.9, PMI=6.48, jaccard=0.826, cooccur=95Ci","Chong Ren Shi Diao Zheng De He Xin Bing Ji Ji Chong Ren Er Mai Gong Neng Shi Diao,Zhi Liao Bi Xu Diao Li Chong Ren,Zhe Shi Zheng Zhi Dui Ying De Dian Xing Fan Li","Ji Gao De liftZhi (654.9)He PMI(6.48),Qie confidenceDa 0.826,Tong Ji Zheng Ju Ji Qiang","Xu Que Ren Chong Ren Shi Diao De Ju Ti Biao Xian (Yue Jing Bu Diao, Beng Lou Deng)",False,True,5.0,5,5,5,very_low,very_low,hard_prior,documented,0.95,0.85,False,"Gui Ze He Li,Tong Ji Zheng Ju Ji Qiang,Yi Xue Luo Ji Qing Xi",True,,,,
rule_syndrome_treatment_002,first_order,treatment,['syndrome'],[227],['Xin Yang Bu Zu Zheng '],treatment,95.0,Bu Yang,"Ruo Bian Zheng Wei Xin Yang Bu Zu Zheng,Ze Zhi Ze Ying Bu Yang",hard_constraint,documented,0.92,5,4,5,very_low,low,0.9,['first_order_syndrome_treatment_227_95'],"confidence=1.0, lift=654.9, PMI=6.48, jaccard=0.087, cooccur=10Ci","Xin Yang Bu Zu De He Xin Bing Ji Shi Xin Yang Xu Shuai,Wen Xu Tui Dong Gong Neng Jian Tui,Bu Yang Shi Zhi Jie Zhen Dui Bing Ji De Zhi Fa","confidenceWei 1.0Biao Shi Gai Zheng Xing Chu Xian Shi Bi Yong Bu Yang Fa,liftHe PMIJi Gao,Sui Ran Yang Ben Liang Jiao Xiao (10Li)Dan Guan Lian Xing Ji Qiang","Xu Jie He Xin Yang Xu De Dian Xing Zheng Zhuang (Xin Ji, Xiong Men, Wei Han Deng)Zong He Pan Duan,Xiao Yang Ben Xu Jin Shen",False,True,4.0,4,4,4,very_low,low,soft_prior,documented,0.88,0.75,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Bu Yi Fa Gua Yong Fan Wei Jiao Yan,Te Yi Xing Lue Di",True,,,,
rule_syndrome_treatment_003,first_order,treatment,['syndrome'],[259],['Shen Xu Jian Jia Zheng '],treatment,95.0,Bu Yang,"Ruo Bian Zheng Wei Shen Xu Jian Jia Zheng,Ze Zhi Ze Ke Bao Han Bu Yang",soft_prior,documented,0.75,4,4,3,low,medium,0.65,['first_order_syndrome_treatment_259_95'],"confidence=1.0, lift=654.9, PMI=6.48, jaccard=0.087, cooccur=10Ci","Shen Xu Jian Jia Zheng Ke Neng Bao Han Shen Yang Xu Cheng Fen,Dan Ye Ke Neng Shi Shen Yin Xu Huo Qi Ta Jian Jia,Bu Yang Jin Gua Yong Yu Shen Yang Xu Jian Jia De Qing Kuang","Tong Ji Zhi Biao Ji Gao Dan Yang Ben Liang Xiao (10Li),Qie 'Jian Jia Zheng 'Ben Shen Shi Fu He Zheng Xing,Xu Yao Ju Ti Bian Xi","Bi Xu Ming Que Shi Fou Cun Zai Shen Yang Xu Cheng Fen,Ruo Wei Shen Yin Xu Jian Jia Ze Bu Yi Bu Yang",True,True,4.0,4,4,4,low,low,soft_prior,documented,0.75,0.68,False,"Gui Ze He Li,Tong Ji Zheng Ju Chong Fen,Dan Qu Feng Xu Pei He San Han Chu Shi,Bu Yi Dan Du Qiang Diao",True,,,,
